lig_id,zinc_id,can_smiles,zinc_bin
Z00243,299802643,COCc1c(C(=O)N[C@H](C)Cc2cc(C)n[nH]2)noc1C,CD
Z00244,95358999,O=C1C[C@H](C(=O)O)C2(CCN(C(=O)Nc3ccc(F)cc3F)CC2)N1,FD
Z00245,1903759,CC(=O)OCCCN1C(=O)c2ccc(Br)cc2C1=O,ED
Z00246,77521486,O[C@@]1(CN2CCCCC2)CCN(Cc2ccc3c(c2)OCO3)C1,DD
Z00247,72193751,COC(=O)c1cc(Br)c2nccn2c1,CD
Z00248,252489471,CN(C)S(=O)(=O)CCCN(Cc1cnn(C)c1)C1CC1,DC
Z00249,1506416052,CCCN1C(=O)N[C@@H](CC(=O)N(C)CCN2CCOCC2)C1=O,EB
Z00250,2356165662,O=C(c1ccnc2ccccc12)N1CCC[C@@]12CCCN(CCO)C2=O,FD
Z00251,670470899,COc1cc2c(cc1CN(C)C[C@H]1CCOC1)OCCO2,CD
Z00252,19226732,C1CCC(Nc2nc3nonc3nc2N2CCC[C@H](CN3CCOCC3)C2)C1,GD
Z00253,2384423109,CN1C[C@@H]2CN(c3cc(N)ncn3)C[C@@H]2[C@H]1c1cccc(F)c1,DD
Z00254,19831970,C[C@@H](Oc1cccc(Cl)c1)C(=O)NCCN1CCOCC1,DD
Z00255,584892614,CCCOC[C@@H]1CCN(C(=O)Cn2cc(C)c(O)nc2=O)C1,DC
Z00256,35609917,O=S(=O)(NCCCO)c1ccccc1C(F)(F)F,CD
Z00257,67673397,Cc1ccoc1C(=O)N1CCN(CCn2cncn2)CC1,CC
Z00258,1506417950,CCN(Cc1ccccc1)C(=O)C1CCN(C(=O)CCn2ccc(O)nc2=O)CC1,HD
Z00259,55339152,CCOC(=O)CNC(=O)N1CCO[C@H](c2ccc(Cl)cc2)C1,ED
Z00260,534652501,C[C@H](NC(=O)c1n[nH]cc1Cl)c1nc(C2CC2)no1,CD
Z00261,14540646,CC[C@@H]1NC(=O)[C@@H]2C[C@H](NC(=O)c3ccc(Br)cc3)CN2C1=O,GD
Z00262,12429825,Cc1nonc1CC(=O)N[C@H]1CC(=O)N(Cc2ccccc2C(F)(F)F)C1,GD
Z00263,534590276,CC[C@@H](CNC(=O)N1CCN(C(=O)c2ccccc2)CC1)N1CCOCC1,FD
Z00264,2382363224,O=C(COCc1ccccc1)N1C[C@H](Cc2cnccn2)[C@@H](O)C1,ED
Z00265,1857728902,Cc1noc2nc3c(c(C(=O)N[C@H]4CCO[C@H](CO)[C@H]4O)c12)CCC3,EC
Z00266,219182349,Cc1nn(C)c(C)c1C(=O)N[C@@H]1CCOC[C@H]1Oc1ccc(C(N)=O)cc1,FD
Z00267,2382306033,COc1ccc(CN2Cc3nnc([C@@H]4CCCN4)n3[C@@H](C)C2=O)cc1,ED
Z00268,1704343531,Cc1cc(C[C@@H]2CN(C(=O)c3cccc(O)n3)C[C@H]2O)on1,DC
Z00269,1704339615,Cc1cc(=O)cc(C(=O)N[C@]2(C)CCOC3(CCNCC3)[C@H]2O)o1,EC
Z00270,2325798882,Cn1cc([C@@H](NC(=O)C(=O)NCC2=NO[C@@H]3[C@H]4CC[C@H](C4)[C@H]23)C(F)(F)F)cn1,GD
Z00271,219470362,CN(C)C(=O)CO[C@@H]1COCC[C@H]1NC(=O)c1ccc(F)c(Cl)c1,FD
Z00272,2332237657,CC(C)CC1(CNC(=O)[C@@H]2CS(=O)(=O)C[C@H]2NC(=O)C2CC=CC2)CCC1,GD
Z00273,72436852,CCC(=O)NCCNc1cc(-n2ccnc2C)ncn1,CC
Z00274,65382251,COCC(=O)Nc1ccc2c(c1)NC(=O)C[C@H]2c1cnc(OC)nc1,ED
Z00275,1704327418,Cn1cncc1CN(CCO)C(=O)Cc1cccs1,CD
Z00276,1398298,NC(=O)C1CCN(c2cc(Cl)nc(N)n2)CC1,CC
Z00277,584903956,CC1(CNC(=O)CCCc2cn[nH]c2)CCOCC1,CD
Z00278,1857737647,O=C(Cn1ccccc1=O)N1CC[C@H](O)[C@@](CO)(Cc2ccc(F)cc2)C1,FC
Z00279,822993561,CCCS(=O)(=O)NC[C@H](C)NCc1cccc(CO)c1,DC
Z00280,2325769896,C[C@H]1[C@@H](C(F)(F)F)OCCN1C(=O)[C@@H]1CC[C@H](Cn2ccnc2)O1,ED
Z00281,77356575,Cc1cccnc1N1CCN(C(=O)Cc2c(C)nc(N)nc2C)CC1,ED
Z00282,85479452,Cc1ncsc1CCC(=O)NC[C@@H]1CCCN(S(C)(=O)=O)C1,ED
Z00283,1615964551,Cc1ccc(OCCN2C[C@H](CS(=O)(=O)N(C)C)[C@@H](O)C2)c(C)c1,FC
Z00284,95497004,CC(C)c1nccn1[C@@H](C)C(=O)N1CCc2onc(C(=O)N(C)C)c2C1,FD
Z00285,2382380759,CCc1ccc(C(=O)NC[C@H]2[C@@H]3CC[C@@]4(CN(CC(=O)NC)C[C@@H]24)O3)s1,GD
Z00286,97394537,CN1Cc2ccccc2C[C@H]1C(=O)N1CCCN(S(C)(=O)=O)CC1,FC
Z00287,55369827,CCSc1nc(CC(=O)N[C@H]2CCCCNC2=O)cs1,DD
Z00288,219287458,CC[C@@H]1[C@H](NC(=O)c2csnc2N)[C@@H]2CCO[C@@H]21,CD
Z00289,426728253,Cc1nc([C@H]2CCCN2C(=O)c2cccc(OCCN)c2)n[nH]1,DD
Z00290,1506405025,Cc1noc(C)c1CC(=O)Nc1ccnn1C1CCN(C)CC1,DD
Z00291,95528690,CS(=O)(=O)N1CCC(NC(=O)[C@@H]2CCOc3ccccc3C2)CC1,FD
Z00292,95510461,NC(=O)c1csc(N2CCC[C@H](CNS(=O)(=O)c3cccs3)C2)n1,GD
Z00293,91656855,NC(=O)CN1CCC[C@H](C(=O)N2CCN(c3ncccn3)CC2)C1,EB
Z00294,2386279563,O=C1NCCc2c1nc(C1CC1)nc2N1CCC(n2cnnc2)CC1,ED
Z00295,1857671284,CNC(=O)Cc1nc(-c2cc3n(n2)CCN(C)C3=O)n(-c2cnc3ccccc3n2)n1,HC
Z00296,534591674,Cc1cnc([C@@H](C)NC(=O)c2ccc(Cn3cnnn3)cc2)[nH]1,DD
Z00297,67688395,CCN1CCNC(=O)[C@H]1CC(=O)N1CCC(c2nn(C)c(=O)n2CC)CC1,GB
Z00298,196801,CC[C@@H](NS(=O)(=O)c1ccc(Cl)cc1)C(=O)O,CD
Z00299,565617,O=C1NC(=O)/C(=C\c2cc(Cl)c(O)c(Br)c2)N1,DD
Z00300,1565526397,CC(C)c1ncc(C(=O)N[C@H]2CCOC[C@@H]2OCc2cscn2)c(O)n1,GD
Z00301,1857676378,Cc1cc(C)c(-c2nc(CC(N)=O)nn2[C@H]2CCOC2)cn1,DC
Z00302,91321288,Cc1cccc(OC2CN(C(=O)[C@H]3CCCN(C(N)=O)C3)C2)c1,DD
Z00303,91655827,COCC[C@@]1(CO)CCCN(C(=O)Cc2ccc(CO)cc2)C1,DD
Z00304,2383348796,Cc1cc([C@@H]2CCCNC2)oc(=O)c1C(=O)NCCc1cnc[nH]1,ED
Z00305,1857728390,CCOC(=O)CC1(NC(=O)[C@@H]2CCc3ncnn3C2)CCCCC1,ED
Z00306,253595388,C[C@]12[C@@H]3[C@H]4[C@@H](C[C@]1(C)[C@@]42C)n1c(=O)n(-c2ccccc2)c(=O)n13,DD
Z00307,12296321,O=C(CNC(=O)N1CCc2c([nH]c3ccccc23)C1)N[C@@H]1CCS(=O)(=O)C1,GC
Z00308,299778418,CN1CCCCC[C@@H]1C(=O)NCc1cc2n(n1)CCN(S(C)(=O)=O)C2,FC
Z00309,248202262,CC(C)(C)c1ccc(CN2C[C@H]3CN(S(C)(=O)=O)C[C@@]3(C(=O)O)C2)cc1,GD
Z00310,2382335744,CC(C)[C@H](O)C(=O)N1CCC2(CC1)C(=O)NC(=O)N2Cc1ccccc1,FD
Z00311,1076052287,CC(C)(C)NC(=O)COc1ccc(CN2CC[C@@H]3OCc4cnnn4[C@@H]3C2)cc1,GD
Z00312,19889462,Cc1ccc(N2C(=O)C[C@H](NCCN3CCOCC3)C2=O)cc1,DC
Z00313,14748004,C[C@@H](O)[C@@H]1NC(=O)[C@H]2CN(C(=O)Oc3ccccc3)CCN2C1=O,EB
Z00314,2325784957,O=C(NC[C@@H]1CCCCO1)c1n[nH]cc1C1CCC1,CD
Z00315,23431121,Cc1ccccc1NC(=O)C(=O)NCC1CCN(c2cnn(C)c(=O)c2)CC1,GD
Z00316,20616807,CC[C@H](C)NC(=O)c1cc(C(=O)N[C@@H](C)CC)n(C)n1,CD
Z00317,2100534276,Cc1nc2c(C(=O)N3CCO[C@H](c4nnn(C)n4)C3)ccnc2n1C,EC
Z00318,1704307572,Cc1nnc(SCC(=O)N2C[C@H]3COC[C@@H]2CN(C)C3)o1,DC
Z00319,218821700,Cn1cc([C@@H](NC(=O)c2cc3ncccn3n2)[C@H]2C[C@H](O)C2)cn1,EC
Z00320,1772818116,CCc1nc2ccccc2n1CCC(=O)N1C[C@@H]2COCC[C@]2(C(=O)O)C1,FD
Z00321,300466,O=C(O)c1cc(S(=O)(=O)N2CCCC2)ccc1Br,ED
Z00322,2383333928,Cc1cc([C@H]2CCOC2)oc(=O)c1C(=O)N1C[C@H](C)O[C@H](C)C1,DD
Z00323,2325850901,N[C@@H]1CCC2(CC2)C[C@H]1C(=O)NS(=O)(=O)c1cnn(-c2ccc(F)cc2)c1,GD
Z00324,97173206,CCNC(=O)[C@@H]1C[C@H](NC(=O)c2cnn(CC)c2)CN1C1CCN(C)CC1,GC
Z00325,252495933,Cc1c[nH]nc1C1CCN(C(=O)CN(C)Cc2ccncc2)CC1,ED
Z00326,2382379113,COCCC[C@]1(CO)CN(C(=O)c2ccc3ncccc3c2)CC[C@@H]1O,FD
Z00327,299768027,CSCC[C@H](O)C(=O)NCCn1ncc2ccccc2c1=O,DC
Z00328,2382402389,Cc1ocnc1C(=O)N1CC[C@H](Cc2ccc(=N)[nH]c2)C1,CD
Z00329,95509705,COc1ccccc1-n1cc(C(=O)N[C@@H](C(=O)O)c2c(C)n[nH]c2C)cn1,FD
Z00330,2383343666,COc1cc(O)ccc1[C@@H]1CC(=O)Nc2c1c(C)nn2C,CD
Z00331,20614951,Cn1cc(C(=O)O)c(C(=O)NCc2cc3c(s2)CCCC3)n1,DD
Z00332,4838121,COC(=O)c1c(NC(=O)C(=O)NCc2cccnc2)sc2c1CCC2,FD
Z00333,534640921,O=S(=O)(Cc1cccc(Cl)c1)N1C[C@@H]2CCN[C@@H]2C1,DD
Z00334,823592632,CCn1cnnc1[C@H](C)NC(=O)CN1CCOCC1,CB
Z00335,23337615,Cc1cnc2c(Cl)c(C(=O)N3CCC[C@H](c4cc(=O)[nH]cn4)C3)nn2c1,FD
Z00336,2382429050,COc1cccc(CC2(C(=O)N[C@@H]3C=CCC3)CNC2)c1,CD
Z00337,65337377,CC(C)(C)OC(=O)N1CCN2[C@H](C1)C(=O)NS2(=O)=O,CB
Z00338,2382413770,CN(C(=O)C1CCOCC1)[C@@H]1C[C@@H]2CCN(C(=O)c3cccc(O)n3)C[C@@H]2C1,GD
Z00339,1775980152,Cc1cc(N2CCN(CC[C@H]3COCCO3)CC2)cc(C)n1,DD
Z00340,426596466,COCCCNC(=O)c1cccc(-c2cnc3[nH]nnc3c2)c1,DD
Z00341,12708276,O=C(Cn1nnnc1CN1CCCCCC1)N1CCCC[C@@H]1CCN1CCOCC1,HD
Z00342,243901250,Cc1n[nH]c(SCCNC(=O)c2n[nH]c3c2COCC3)n1,DC
Z00343,2356141461,COCCN1CCC[C@@]2(CCCN2CCn2cc(Cl)cn2)C1=O,ED
Z00344,1565526989,CN(CC(=O)N[C@@H]1[C@@H]2CCO[C@@H]2[C@H]1NS(C)(=O)=O)Cc1ccncc1,FB
Z00345,626371,Cc1cc(C)n(-c2nc3c(c(=O)[nH]c(=O)n3C)n2Cc2ccc(Cl)cc2)n1,GD
Z00346,2382388773,COC(=O)[C@@H]1C[C@@H]2CN(C(=O)c3cccc(O)n3)CC(=O)N2[C@@H]1c1ccccc1,GD
Z00347,71214,CC1=C(C(N)=O)[C@H](c2ccccc2Cl)N2NC=NC2=N1,CD
Z00348,12299093,CC(C)=CCN1CCNC(=O)[C@@H]1CC(=O)NCCN1CCCCC1=O,FC
Z00349,77517657,CCOCCn1c(=O)[nH]c2cc(C(=O)N3CCC(C(N)=O)CC3)ccc21,FC
Z00350,219971285,C[C@@H](NC(=O)C1=NNC(=O)CC1)c1nc2c(s1)CCCC2,DD
Z00351,9698379,Cn1c(=O)c2c(-c3ccc(F)cc3)ccnc2n(C)c1=O,CD
Z00352,2382422767,CC(=O)NC[C@H]1[C@H]2CN(C(=O)c3c[nH]c4cc(C)nn4c3=O)C[C@]23CC[C@H]1O3,GC
Z00353,1615736513,Cc1nccc(N2C[C@H](CS(=O)(=O)N(C)C)[C@@H](O)C2)n1,DB
Z00354,55109111,CSCC[C@H](NC(=O)C(C)(C)NC(=O)c1cccs1)C(=O)O,ED
Z00355,2383346259,CCn1ccc(C(=O)N[C@H]2CC[C@H](C(=O)N3CCNC(=O)CC3)CC2)cc1=O,GC
Z00356,1772712240,COCc1nnc(N[C@H](C)Cc2ncccc2C)o1,CD
Z00357,72165858,Cc1cccc(N2CCC(N3CCN[C@H](C(=O)NC4CC4)C3)CC2)c1C,FD
Z00358,12385510,CSc1ncc(CN2CCC[C@H](CCC(=O)N3CCN(C)CC3)C2)cn1,GD
Z00359,71761233,Cc1cc(C)c(CN2CCN[C@@H](C(=O)O)C2)c(-n2cccn2)c1,DD
Z00360,23580695,COc1ccc(Cc2nc(CNC(C)=O)cc(=O)[nH]2)cc1OC,DD
Z00361,2382362658,Cc1cc(C[C@H]2CN(C(=O)Cn3ncc4ccccc43)C[C@@H]2O)n[nH]1,ED
Z00362,72411012,CN1CCN(Cc2c(Cl)cccc2Cl)[C@H]2CS(=O)(=O)C[C@H]21,ED
Z00363,1857730191,Cc1nc(N2CCOCC2)sc1C(=O)NCc1cccnc1-n1cncn1,GD
Z00364,77521478,Cn1ncc(N2CCC(CNC(=O)[C@H]3CNCCO3)CC2)cc1=O,EB
Z00365,96132342,CCCn1cnc2cc(NC(=O)N(C)CCO)ccc21,CD
Z00366,2100545101,COc1cccc2c1OCC(CN1CCO[C@H](c3nnnn3C)C1)=C2,ED
Z00367,10105156,CCn1c(=O)c2c(nc3n2C[C@H](C)CN3C2CCCCC2)n(C)c1=O,ED
Z00368,23145094,COCC[C@@H]1CN(c2nccc(-c3cnn(C)c3)n2)CCO1,DD
Z00369,2382384548,CO[C@H]1C[C@H](C(=O)N2CCCNC(=O)C2)CC[C@@H]1NC(=O)c1ccc(=N)[nH]c1,GB
Z00370,825281205,Cc1cc(CNS(=O)(=O)[C@H]2CCS(=O)(=O)C2)ccn1,DB
Z00371,55183059,CCN(Cc1nc(COC)no1)C(=O)c1csnn1,CC
Z00372,64859528,CC(C)(C)OC(=O)CN1C(=O)[C@]2(CCNC2=O)c2cc(Cl)ccc21,FD
Z00373,823684425,CN(CCn1cnnc1)C[C@@H]1CC(=O)N(C2CCCC2)C1,CD
Z00374,218926413,O=C([C@@H](O)Cc1ccccc1)N1CCc2[nH]nc(C3CC3)c2C1,DD
Z00375,72438447,Nc1nc2c(c(NC3CCN(C(=O)c4ccco4)CC3)n1)CCNCC2,FD
Z00376,1565509064,C[C@H]1CN(CC(=O)NCCc2ccc(F)cc2)C[C@]1(O)C1CC1,DD
Z00377,1704342742,Cc1ncc2c(n1)[C@@]1(CCCN(C(=O)c3cnc(N)s3)C1)CC2,ED
Z00378,606302521,COC(=O)[C@@H]1Cc2cc(Br)ccc2O1,CD
Z00379,426444873,CS(=O)(=O)C[C@@H]1CCCN(C(=O)Cc2nc3ccccc3[nH]2)C1,ED
Z00380,14749875,C[C@@H](O)[C@@H]1NC(=O)[C@H]2CN(Cc3ccc(CN4CCCCC4)s3)CCN2C1=O,HC
Z00381,95363721,CN1C(=O)C[C@H](C(=O)O)C12CCN(C(=O)Cc1cccc(Cl)c1)CC2,FD
Z00382,1940198230,CCCn1cnc(NC(=O)CCc2c(C)nn(C)c2C)n1,CD
Z00383,20281874,O=C1OCCc2cnc3nc(C(F)(F)F)nn3c21,CC
Z00384,95525233,CC(C)[C@@H]1CN(Cc2nc(O)c3sccc3n2)C[C@H]1NS(C)(=O)=O,FD
Z00385,2384434808,Cc1cc(C2CCOCC2)oc(=O)c1C(=O)NCCCn1ccnn1,ED
Z00386,426581337,CCc1nc(CNC(=O)N2CCC[C@@]3(CCNC3)C2)no1,CC
Z00387,67758545,CC(C)N1CCO[C@@H](CCNC(=O)c2cc(=O)n(C)c(=O)n2C)C1,EB
Z00388,534584751,COc1cc(OC)nc(N[C@H]2COC[C@@H]2N2CCCC2)n1,CC
Z00389,20534289,COCCn1c(CN(C)Cc2nonc2C)cnc1S(=O)(=O)CCC(C)C,GD
Z00390,6697105,CN(C)S(=O)(=O)c1cccc(S(C)(=O)=O)c1,CC
Z00391,220018944,Cn1c(CNCC2(c3ccccc3)CCOCC2)nnc1[C@H]1C[C@H](N)C1,FD
Z00392,252020182,Cc1noc(C)c1CN1C(=O)[C@@H]2CC[C@H]1CN(C(=O)c1cnc(O)cn1)C2,FD
Z00393,1857698226,CSCCN1CCN(c2cncc(N)n2)CC1,CC
Z00394,39086081,Cc1ccc(C(=O)Cc2ccc(S(C)(=O)=O)cc2)c[n+]1[O-],DD
Z00395,244633453,O=S(=O)(c1ccccc1)N1CCN(C[C@@H]2CCCOC2)CC1,DD
Z00396,299790010,Nc1nc(CNC(=O)[C@H]2C[C@@H](c3ccccc3)N3CCC[C@H]23)n[nH]1,ED
Z00397,4511303,O=c1oc2cc(OC[C@H](O)Cn3cncn3)ccc2c2c1CCC2,ED
Z00398,2356164356,Cc1cc(C)n2nc(C)c(C(=O)N3C[C@H](O)C[C@@H](O)C3)c2n1,DC
Z00399,828475314,Cc1ncn(CCNS(=O)(=O)N2CCC[C@H](C(=O)O)C2)c1C,EC
Z00400,827597823,Nc1nc(CNC(=O)C2(N3CCOCC3)CCCCC2)cs1,DD
Z00401,2382408969,CC[C@H](NC(=O)c1n[nH]c2c1CCN(C(=O)c1cccnc1)C2)c1ncnn1CC,HD
Z00402,14955783,OCc1ccc(CN2CC[C@@H](N3CCCCCC3)[C@H](O)C2)o1,DD
Z00403,299775130,CN(C)S(=O)(=O)CCNC(=O)Nc1cccc2[nH]ncc12,DC
Z00404,216625649,CCOC(=O)C(F)(F)CC(O)(O)c1ccncc1,CC
Z00405,2100558522,CN(C)[C@H]1C[C@H]2C[C@@H](N(C)C(=O)CNS(=O)(=O)c3cccs3)C[C@H]2C1,GD
Z00406,1704279472,Cc1cc(C[C@@H]2CN(C(=O)C3(c4ccccc4)CC3)C[C@H]2O)n[nH]1,ED
Z00407,1775979718,CC(C)(CN1CCOCC1)c1nccn1-c1ccc2c(c1)ncn2CCO,FD
Z00408,670455860,O=C(NCc1nncn1C1CCCCC1)c1cccc(-n2cnnc2)n1,FD
Z00409,2382396147,COc1ccc(CN2CC[C@H](O)[C@]3(CCCNC3=O)C2)cc1F,DD
Z00410,82161201,CN(C)c1nc(N2CC[C@@H](N)[C@H](O)C2)ncc1F,CB
Z00411,1857718238,CC(C)[C@H]1CN2C[C@@H](NC(=O)c3c[nH]c(=N)nc3-c3ccccc3)C[C@H]2CO1,GD
Z00412,1565531464,CN1CCCN(CC(=O)N[C@H]2CCOC[C@@H]2Oc2ccc(CO)cc2)CC1,GC
Z00413,20451798,CCN1CCN([C@@H]2c3ccccc3C3(CCN(CC(=O)O)CC3)[C@H]2O)CC1,FD
Z00414,1430615,COc1ccc(C(=O)NC2=NC(=O)C[C@H]3C(=O)NCCN23)cc1,DB
Z00415,952980493,CS(=O)(=O)CCC(=O)N1CC(Oc2cccc(Cl)c2)C1,DD
Z00416,1857715136,COc1ccc(CCC(=O)N[C@@H]2C[C@H]3CO[C@@H](C)CN3C2)cc1OC,ED
Z00417,67856803,COC(=O)c1ccccc1S(=O)(=O)N1CCC2(CCNCC2)C1,ED
Z00418,65387944,COC(=O)[C@@H]1C[C@@H](NC(=O)c2nc3ccccc3c(=O)[nH]2)CN1C,EB
Z00419,1857781625,CC(C)(C)OC(=O)N1CC2(CCC2)OC[C@H]1C(=O)O,CD
Z00420,1704298117,Nc1cc(C(=O)N2C[C@H](O)[C@H](Cc3ccncc3)C2)[nH]n1,CC
Z00421,6747005,CC(C)(C)N1C[C@H](C(=O)Nc2ccccc2C(N)=O)CC1=O,DD
Z00422,169676165,O=C(O)[C@H]1[C@@H]2C(=O)N(c3ccccc3F)C[C@@]23C=C[C@H]1O3,CD
Z00423,258830915,CC(C)(C)OC(=O)N1CC2(C1)CS(=O)(=O)C[C@@H]2C(=O)O,DC
Z00424,212984121,CC[C@]1(O)CCN(C(=O)/C=C/c2ccccc2)C[C@@H]1O,CD
Z00425,8628365,CCCSc1nc2c(c(=O)[nH]c(=O)n2C)n1C(C)C,CD
Z00426,55197857,CC[C@@H](Nc1cccc(OC)c1)C(=O)NCCOc1nonc1C,ED
Z00427,244884216,CN(Cc1nccs1)c1cc([C@H]2C[C@@H](O)C2)ncn1,CD
Z00428,6489972,CCc1ccc(C(=O)NCCc2ccc(S(N)(=O)=O)cc2)s1,ED
Z00429,1875248096,C[C@H]1N(S(=O)(=O)N(C)C)CCC[C@@]12CCCN(Cc1ccnn1C)C2=O,GC
Z00430,72164798,O=C(c1n[nH]c2c1CCCC2)N1CCC[C@](O)(CO)CC1,CC
Z00431,2382368743,COc1c(F)cc(C(=O)N[C@H]2COC[C@@H]2CS(=O)(=O)N(C)C)cc1F,GC
Z00432,10386975,CCCn1c(=O)c2c(nc3n2[C@@H](C)C(C)=NN3C)n(C)c1=O,DC
Z00433,12206410,CCOCCNC(=O)[C@@H]1CCC(=O)N(Cc2cccc(F)c2)C1,DD
Z00434,1704302643,CN1CCC[C@]2(CO)CCN(C(=O)CCc3nc4ccccc4[nH]3)C[C@@H]12,FD
Z00435,223093783,COC(=O)N[C@@H](C)C(=O)NCCn1nc(C(F)(F)F)cc1C,DD
Z00436,1506430142,CO[C@@H](C)c1nnc(NC(=O)CCc2ccnn2C)s1,CD
Z00437,1506408478,Fc1cnccc1N1CCN([C@H]2CN3CCC2CC3)CC1,CD
Z00438,1565526578,COc1ccccc1OCCN1CC[C@H](NS(=O)(=O)N(C)C)[C@@H](O)C1,FB
Z00439,137659086,O=S1(=O)C(Br)=CC=C1Br,CD
Z00440,824424440,COCCNC(=O)c1cccc(NC(=O)[C@H]2CC23CCNCC3)c1C,ED
Z00441,77407265,Cc1cc(C)cc(CSCC(=O)N2CCN(C)[C@@H]3CS(=O)(=O)C[C@@H]32)c1,GD
Z00442,670437955,NC(=O)c1cncc(N2C[C@H](O)[C@@H](N3CCCC3)C2)n1,CB
Z00443,1704301156,CN(C)S(=O)(=O)C[C@@H]1COC[C@@H]1NS(=O)(=O)Cc1ccccc1,FC
Z00444,1857734830,CN(C)C[C@H]1[C@H]2CN(C(=O)Cc3ccsc3)C[C@]23CC[C@H]1O3,DD
Z00445,95373733,CN(C)S(=O)(=O)N1C[C@@H]2CC[C@H](C1)N(C(=O)c1ccc3cc[nH]c3c1)C2,GD
Z00446,1565515349,CC(=O)N1CC[C@H](NC(=O)c2ccc(Cl)cc2O)[C@@H](O)C1,DC
Z00447,3958016,Cn1c(O)c(C(=O)c2ccccc2)c(=O)n(C)c1=O,CC
Z00448,2356169297,COc1ccc(C(=O)N2CCC3(CC2)CNC(=O)CO3)cn1,DC
Z00449,95370461,Cn1c(N2CCOCC2)nc2cc(C(=O)NC3CCOCC3)ccc21,ED
Z00450,95520305,Cc1cccc2ncc(C(=O)N3CCC(c4ncc[nH]4)CC3)c(=O)n12,ED
Z00451,1775982646,Cc1cc(CC(=O)NCCCn2ccnc2)cc(C)n1,CD
Z00452,55325417,CN(Cc1cn[nH]c1-c1ccc(F)cc1)C(=O)[C@@H]1C[C@@H](O)CN1,DC
Z00453,4857152,O=C(CN1CCCC1=O)N[C@]1(C(F)(F)F)NC(=O)N(C2CCCC2)C1=O,GC
Z00454,91678250,O=C(Cn1ncc2ccccc21)N1CC[C@H](N2CCOCC2)[C@H](CCCO)C1,GD
Z00455,95507059,CCN(C(=O)Cn1cccc(OC)c1=O)[C@@H]1CCOC(C)(C)C1,DD
Z00456,952983807,Cc1cnc(CNCc2csc(-c3cnccn3)n2)[nH]1,CD
Z00457,2382305010,Cn1[nH]c(C(=O)N2CCC[C@@]3(CCC[C@H]3O)C2)nc1=O,CB
Z00458,2384426174,Cc1cc(CCc2ccccc2)oc(=O)c1C(=O)N1CCN[C@@H]2CS(=O)(=O)C[C@@H]21,HC
Z00459,77470485,O=C(Cn1c(=O)oc2ccccc21)N1CCOC[C@@](O)(CN2CCCC2)C1,GC
Z00460,13281371,CCOC(=O)c1ccc(NC(=O)C(=O)Nc2ccncc2)cc1,DD
Z00461,2356149043,NC(=O)c1noc(CN2CCC[C@@]23CCCN(CCc2ccccc2)C3=O)n1,GD
Z00462,2382300080,CNC(=O)c1ccc(CN(c2ccc(OC)nc2)S(C)(=O)=O)o1,ED
Z00463,1940196470,Cc1ccn(CCC(=O)N[C@H]2C[C@H](C(=O)NCc3ccc(C)c(F)c3)C[C@@H]2O)n1,HD
Z00464,65384485,O=C(NCCNc1cccnc1)[C@@H]1CC(=O)N(C2CC2)C1,CC
Z00465,67740806,CCn1c(C2CCN(C(=O)C3(COC)CCC3)CC2)n[nH]c1=O,DD
Z00466,3447830,Cc1ccc(CNC(=O)c2ccc(Cl)c(S(N)(=O)=O)c2)n1C,ED
Z00467,91304574,COCC[C@@]1(C(=O)O)CCCN(Cc2cnc(N3CCCC3)nc2)C1,ED
Z00468,426642931,O=C([C@@H]1CCCN1C(=O)NCc1cn2ccccc2n1)N1CCOCC1,FC
Z00469,71747973,CC(C)Oc1cccc(C(=O)N2CCc3c(nc[nH]c3=O)C2)c1,DD
Z00470,534644070,CCCn1cc(S(=O)(=O)NC[C@@]2(O)CCCNC2)cn1,DB
Z00471,952988757,CNC(=O)[C@@H]1CCCCN1S(=O)(=O)c1cc(-c2ccno2)ccc1OC,GD
Z00472,2356166985,O=C1N(C2CC2)CCC[C@@]12CCCN2Cc1ccc(-c2nn[nH]n2)cc1,FD
Z00473,1529146422,Cc1ccc(Cl)cc1C(=O)N1CCCN(C(=O)c2n[nH]c(O)n2)CC1,FD
Z00474,1772807713,CC1(C)CNC(=O)C2(CCN(C(=O)Cn3nc4ccccc4n3)CC2)NC1,FC
Z00475,1857734210,CN(C)C[C@@H]1OCCN(C(=O)c2ccc(O)nc2)[C@H]1c1ccccc1,ED
Z00476,2325864575,CC1CCC(O)(CNC2=NC[C@H]3CC[C@@H](C)CN23)CC1,CD
Z00477,244646937,CCOCC(=O)N1CCC(C(=O)NCCc2nnc(N)s2)CC1,EC
Z00478,1857689383,Cc1nn(C)c2c1[C@@H](NC(=O)c1cc(=O)n(C)c(=O)n1C)CCC2,EB
Z00479,2356144153,CCC[C@@]1(C(=O)O)CN(C(=O)c2cc(F)ccc2OC)CC[C@H]1O,ED
Z00480,1506413060,Cc1cc(C)n(C[C@H](C)NC2CCN(C3CCS(=O)(=O)CC3)CC2)n1,FD
Z00481,20134707,Nc1ncc(I)cc1Cl,CD
Z00482,1565513251,CC1(C(=O)N2CC[C@]3(O)CCN(c4cc(N)ncn4)C[C@@H]3C2)CCCC1,FD
Z00483,1857702573,COc1ccc2c(c1)OCCNC(=O)CN(C(=O)c1ccc[nH]1)CCCNC2=O,HC
Z00484,67649476,C[C@@H]1C(=O)N(C)CCN1C(=O)COCc1ccccc1,CC
